Time,Voltage
0.0,-75.84375
2.0000000000131024e-05,-75.75
4.0000000000040004e-05,-75.9375
6.000000000017103e-05,-75.84375
8.000000000008001e-05,-75.84375
9.999999999998899e-05,-75.87501
0.00012000000000012001,-75.87501
0.000140000000000029,-75.90626
0.00016000000000016001,-75.87501
0.000180000000000069,-75.84375
0.00019999999999997797,-75.8125
0.000220000000000109,-75.90626
0.00024000000000001798,-75.87501
0.000260000000000149,-75.84375
0.000280000000000058,-75.90626
0.00029999999999996696,-75.84375
0.000320000000000098,-75.84375
0.00034000000000000696,-75.84375
0.000360000000000138,-75.96876
0.00038000000000004697,-75.90626
0.000400000000000178,-75.9375
0.00042000000000008697,-75.90626
0.00043999999999999595,-75.90626
0.000460000000000127,-75.9375
0.00048000000000003595,-75.9375
0.000500000000000167,-75.87501
0.000520000000000076,-75.84375
0.0005399999999999849,-75.9375
0.000560000000000116,-75.9375
0.0005800000000000249,-75.96876
0.000600000000000156,-75.96876
0.0006200000000000649,-75.9375
0.0006399999999999739,-76.00001
0.000660000000000105,-75.96876
0.0006800000000000139,-75.9375
0.000700000000000145,-75.9375
0.0007200000000000539,-75.90626
0.000740000000000185,-75.90626
0.0007600000000000939,-75.9375
0.0007800000000000029,-75.90626
0.0008000000000001339,-75.90626
0.0008200000000000429,-75.9375
0.0008400000000001739,-75.96876
0.0008600000000000829,-75.9375
0.0008799999999999919,-75.9375
0.0009000000000001229,-75.9375
0.0009200000000000319,-76.00001
0.0009400000000001629,-75.9375
0.0009600000000000719,-75.90626
0.0009799999999999809,-75.96876
0.001000000000000112,-75.90626
0.0010200000000000209,-75.87501
0.001040000000000152,-75.87501
0.001060000000000061,-75.87501
0.0010799999999999699,-75.87501
0.001100000000000101,-75.84375
0.0011200000000000099,-75.87501
0.001140000000000141,-75.84375
0.0011600000000000499,-75.84375
0.001180000000000181,-75.90626
0.0012000000000000899,-75.8125
0.0012199999999999989,-75.87501
0.0012400000000001299,-75.90626
0.0012600000000000389,-75.9375
0.0012800000000001699,-75.90626
0.0013000000000000789,-75.87501
0.0013199999999999878,-75.87501
0.0013400000000001189,-75.84375
0.0013600000000000279,-75.84375
0.0013800000000001589,-75.90626
0.0014000000000000679,-75.8125
0.0014199999999999768,-75.84375
0.0014400000000001079,-75.87501
0.0014600000000000168,-75.87501
0.0014800000000001479,-75.87501
0.0015000000000000568,-75.8125
0.0015200000000001879,-75.84375
0.0015400000000000968,-75.75
0.0015600000000000058,-75.84375
0.0015800000000001369,-75.75
0.0016000000000000458,-75.84375
0.0016200000000001769,-75.84375
0.0016400000000000858,-75.87501
0.0016599999999999948,-75.84375
0.0016800000000001258,-75.87501
0.0017000000000000348,-75.87501
0.0017200000000001658,-76.00001
0.0017400000000000748,-76.00001
0.0017599999999999838,-75.9375
0.0017800000000001148,-76.00001
0.0018000000000000238,-76.03125
0.0018200000000001548,-76.03125
0.0018400000000000638,-75.9375
0.0018599999999999728,-76.03125
0.0018800000000001038,-75.96876
0.0019000000000000128,-76.03125
0.0019200000000001438,-76.03125
0.0019400000000000528,-76.00001
0.001960000000000184,-76.09376
0.001980000000000093,-76.03125
0.0020000000000000018,-75.96876
0.002020000000000133,-76.03125
0.0020400000000000418,-76.09376
0.002060000000000173,-76.0625
0.002080000000000082,-76.125
0.0020999999999999908,-76.0625
0.002120000000000122,-76.0625
0.0021400000000000308,-76.0625
0.002160000000000162,-76.00001
0.0021800000000000708,-76.03125
0.0021999999999999797,-76.0625
0.0022200000000001108,-76.03125
0.0022400000000000198,-76.09376
0.0022600000000001508,-76.09376
0.0022800000000000598,-76.0625
0.0022999999999999687,-76.09376
0.0023200000000000998,-76.09376
0.0023400000000000087,-76.0625
0.0023600000000001398,-76.03125
0.0023800000000000487,-76.03125
0.0024000000000001798,-76.03125
0.0024200000000000887,-76.0625
0.0024399999999999977,-76.00001
0.0024600000000001288,-76.03125
0.0024800000000000377,-76.0625
0.0025000000000001688,-76.0625
0.0025200000000000777,-76.03125
0.0025399999999999867,-76.03125
0.0025600000000001177,-76.03125
0.0025800000000000267,-76.09376
0.0026000000000001577,-76.0625
0.0026200000000000667,-76.0625
0.0026399999999999757,-76.125
0.0026600000000001067,-76.03125
0.0026800000000000157,-76.0625
0.0027000000000001467,-76.03125
0.0027200000000000557,-76.0625
0.0027400000000001867,-76.09376
0.0027600000000000957,-76.0625
0.0027800000000000047,-76.00001
0.0028000000000001357,-76.03125
0.0028200000000000447,-76.00001
0.0028400000000001757,-75.9375
0.0028600000000000847,-76.0625
0.0028799999999999937,-76.03125
0.0029000000000001247,-76.00001
0.0029200000000000337,-76.03125
0.0029400000000001647,-76.03125
0.0029600000000000737,-76.03125
0.0029799999999999827,-76.0625
0.0030000000000001137,-76.03125
0.0030200000000000227,-76.03125
0.0030400000000001537,-76.03125
0.0030600000000000627,-76.0625
0.0030799999999999716,-76.03125
0.0031000000000001027,-76.03125
0.0031200000000000117,-76.00001
0.0031400000000001427,-76.03125
0.0031600000000000517,-76.0625
0.0031800000000001827,-76.15625
0.0032000000000000917,-76.62501
0.0032200000000000006,-76.34375
0.0032400000000001317,-76.15625
0.0032600000000000406,-76.03125
0.0032800000000001717,-75.68751
0.0033000000000000806,-75.37501
0.0033199999999999896,-75.06251
0.0033400000000001207,-74.78126
0.0033600000000000296,-74.43751
0.0033800000000001607,-74.12501
0.0034000000000000696,-73.6875
